id,generation,name,set_num,supertype,legalities
sma-SV18,Seventh,Malamar,SV18,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV19,Seventh,Poipole,SV19,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV2,Seventh,Rowlet,SV2,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV20,Seventh,Sudowoodo,SV20,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV21,Seventh,Riolu,SV21,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV22,Seventh,Lucario,SV22,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV23,Seventh,Rockruff,SV23,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV24,Seventh,Buzzwole,SV24,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV25,Seventh,Zorua,SV25,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV26,Seventh,Guzzlord,SV26,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV27,Seventh,Magnemite,SV27,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV28,Seventh,Magneton,SV28,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV29,Seventh,Magnezone,SV29,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV3,Seventh,Dartrix,SV3,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV30,Seventh,Beldum,SV30,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV31,Seventh,Metang,SV31,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV32,Seventh,Celesteela,SV32,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV33,Seventh,Kartana,SV33,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV34,Seventh,Ralts,SV34,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV35,Seventh,Kirlia,SV35,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV36,Seventh,Diancie,SV36,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV37,Seventh,Altaria,SV37,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV38,Seventh,Gible,SV38,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV39,Seventh,Gabite,SV39,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV4,Seventh,Wimpod,SV4,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV40,Seventh,Garchomp,SV40,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV41,Seventh,Eevee,SV41,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV42,Seventh,Swablu,SV42,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV43,Seventh,Noibat,SV43,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV44,Seventh,Oranguru,SV44,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV45,Seventh,Type: Null,SV45,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV46,Seventh,Leafeon-GX,SV46,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV47,Seventh,Decidueye-GX,SV47,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV48,Seventh,Golisopod-GX,SV48,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV49,Seventh,Charizard-GX,SV49,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV5,Seventh,Pheromosa,SV5,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV50,Seventh,Ho-Oh-GX,SV50,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV51,Seventh,Reshiram-GX,SV51,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV52,Seventh,Turtonator-GX,SV52,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV53,Seventh,Alolan Ninetales-GX,SV53,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV54,Seventh,Articuno-GX,SV54,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV55,Seventh,Glaceon-GX,SV55,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV56,Seventh,Greninja-GX,SV56,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV57,Seventh,Electrode-GX,SV57,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV58,Seventh,Xurkitree-GX,SV58,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV59,Seventh,Mewtwo-GX,SV59,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV6,Seventh,Charmander,SV6,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV60,Seventh,Espeon-GX,SV60,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV61,Seventh,Banette-GX,SV61,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV62,Seventh,Nihilego-GX,SV62,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV63,Seventh,Naganadel-GX,SV63,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV64,Seventh,Lucario-GX,SV64,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV65,Seventh,Zygarde-GX,SV65,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV66,Seventh,Lycanroc-GX,SV66,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV67,Seventh,Lycanroc-GX,SV67,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV68,Seventh,Buzzwole-GX,SV68,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV69,Seventh,Umbreon-GX,SV69,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV7,Seventh,Charmeleon,SV7,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV70,Seventh,Darkrai-GX,SV70,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV71,Seventh,Guzzlord-GX,SV71,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV72,Seventh,Scizor-GX,SV72,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV73,Seventh,Kartana-GX,SV73,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV74,Seventh,Stakataka-GX,SV74,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV75,Seventh,Gardevoir-GX,SV75,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV76,Seventh,Sylveon-GX,SV76,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV77,Seventh,Altaria-GX,SV77,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV78,Seventh,Noivern-GX,SV78,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV79,Seventh,Silvally-GX,SV79,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV8,Seventh,Alolan Vulpix,SV8,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV80,Seventh,Drampa-GX,SV80,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV81,Seventh,Aether Foundation Employee,SV81,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV82,Seventh,Cynthia,SV82,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV83,Seventh,Fisherman,SV83,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV84,Seventh,Guzma,SV84,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV85,Seventh,Hiker,SV85,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV86,Seventh,Lady,SV86,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV87,Seventh,Aether Paradise Conservation Area,SV87,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV88,Seventh,Brooklet Hill,SV88,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV89,Seventh,Mt. Coronet,SV89,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV9,Seventh,Wooper,SV9,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV90,Seventh,Shrine of Punishment,SV90,Trainer,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV91,Seventh,Tapu Bulu-GX,SV91,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV92,Seventh,Tapu Fini-GX,SV92,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV93,Seventh,Tapu Koko-GX,SV93,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sma-SV94,Seventh,Tapu Lele-GX,SV94,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-1,Other,Caterpie,1,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-2,Other,Alolan Exeggutor,2,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-3,Other,Magmar,3,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-4,Other,Alolan Sandshrew,4,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-5,Other,Lapras,5,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-6,Other,Pikachu,6,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-7,Other,Gastly,7,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-8,Other,Mankey,8,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-9,Other,Onix,9,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-10,Other,Alolan Meowth,10,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-11,Other,Alolan Dugtrio,11,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
mcd19-12,Other,Eevee,12,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-1,Seventh,Venusaur & Snivy-GX,1,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-2,Seventh,Oddish,2,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-3,Seventh,Gloom,3,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-4,Seventh,Vileplume-GX,4,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-5,Seventh,Tangela,5,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-6,Seventh,Tangrowth,6,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-7,Seventh,Sunkern,7,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-8,Seventh,Sunflora,8,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-9,Seventh,Heracross,9,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-10,Seventh,Lileep,10,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-11,Seventh,Cradily,11,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-12,Seventh,Tropius,12,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-13,Seventh,Kricketot,13,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-14,Seventh,Kricketune,14,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-15,Seventh,Deerling,15,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-16,Seventh,Sawsbuck,16,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-17,Seventh,Rowlet,17,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-18,Seventh,Rowlet,18,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-19,Seventh,Dartrix,19,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-20,Seventh,Decidueye,20,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-21,Seventh,Buzzwole,21,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-22,Seventh,Charizard & Braixen-GX,22,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-23,Seventh,Ponyta,23,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-24,Seventh,Rapidash,24,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-25,Seventh,Flareon,25,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-26,Seventh,Slugma,26,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-27,Seventh,Magcargo,27,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-28,Seventh,Entei,28,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-29,Seventh,Torkoal,29,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-30,Seventh,Victini,30,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-31,Seventh,Tepig,31,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-32,Seventh,Pignite,32,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-33,Seventh,Emboar,33,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-34,Seventh,Larvesta,34,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-35,Seventh,Volcarona-GX,35,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-36,Seventh,Litleo,36,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-37,Seventh,Pyroar,37,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-38,Seventh,Blastoise & Piplup-GX,38,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-39,Seventh,Alolan Vulpix,39,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-40,Seventh,Psyduck,40,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-41,Seventh,Golduck,41,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-42,Seventh,Vaporeon,42,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-43,Seventh,Sneasel,43,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-44,Seventh,Weavile,44,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-45,Seventh,Wailmer,45,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-46,Seventh,Wailord,46,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-47,Seventh,Snorunt,47,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-48,Seventh,Glalie,48,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-49,Seventh,Spheal,49,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-50,Seventh,Spheal,50,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-51,Seventh,Sealeo,51,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-52,Seventh,Walrein,52,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-53,Seventh,Kyogre,53,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-54,Seventh,Piplup,54,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-55,Seventh,Prinplup,55,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-56,Seventh,Empoleon,56,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-57,Seventh,Phione,57,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-58,Seventh,Tympole,58,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-59,Seventh,Ducklett,59,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-60,Seventh,Swanna,60,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-61,Seventh,Black Kyurem,61,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-62,Seventh,Wishiwashi,62,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-63,Seventh,Wishiwashi-GX,63,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-64,Seventh,Dewpider,64,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-65,Seventh,Araquanid,65,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-66,Seventh,Pikachu,66,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-67,Seventh,Raichu,67,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-68,Seventh,Magnemite,68,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-69,Seventh,Magneton,69,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-70,Seventh,Jolteon,70,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-71,Seventh,Chinchou,71,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-72,Seventh,Lanturn,72,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-73,Seventh,Togedemaru,73,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-74,Seventh,Togedemaru,74,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-75,Seventh,Solgaleo & Lunala-GX,75,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-76,Seventh,Koffing,76,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-77,Seventh,Weezing,77,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-78,Seventh,Natu,78,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-79,Seventh,Xatu,79,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-80,Seventh,Ralts,80,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-81,Seventh,Kirlia,81,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-82,Seventh,Gallade,82,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-83,Seventh,Duskull,83,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-84,Seventh,Dusclops,84,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-85,Seventh,Dusknoir,85,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-86,Seventh,Rotom,86,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-87,Seventh,Woobat,87,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-88,Seventh,Swoobat,88,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-89,Seventh,Golett,89,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-90,Seventh,Golurk,90,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-91,Seventh,Skrelp,91,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-92,Seventh,Dragalge,92,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-93,Seventh,Phantump,93,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-94,Seventh,Trevenant,94,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-95,Seventh,Oricorio-GX,95,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-96,Seventh,Mimikyu,96,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-97,Seventh,Mimikyu,97,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-98,Seventh,Dhelmise,98,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-99,Seventh,Cosmog,99,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-100,Seventh,Cosmog,100,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-101,Seventh,Cosmoem,101,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-102,Seventh,Lunala,102,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-103,Seventh,Marshadow,103,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-104,Seventh,Blacephalon,104,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-105,Seventh,Onix,105,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-106,Seventh,Nosepass,106,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-107,Seventh,Trapinch,107,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-108,Seventh,Trapinch,108,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-109,Seventh,Vibrava,109,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-110,Seventh,Flygon-GX,110,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-111,Seventh,Anorith,111,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-112,Seventh,Armaldo,112,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-113,Seventh,Groudon,113,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-114,Seventh,Drilbur,114,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-115,Seventh,Excadrill,115,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-116,Seventh,Palpitoad,116,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-117,Seventh,Seismitoad,117,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-118,Seventh,Throh,118,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-119,Seventh,Pancham,119,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-120,Seventh,Pangoro,120,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-121,Seventh,Crabrawler,121,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-122,Seventh,Crabominable,122,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-123,Seventh,Rockruff,123,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-124,Seventh,Lycanroc,124,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-125,Seventh,Passimian,125,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-126,Seventh,Sandygast,126,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-127,Seventh,Palossand,127,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-128,Seventh,Alolan Meowth,128,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-129,Seventh,Alolan Persian-GX,129,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-130,Seventh,Alolan Grimer,130,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-131,Seventh,Alolan Muk,131,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-132,Seventh,Carvanha,132,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-133,Seventh,Absol,133,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-134,Seventh,Pawniard,134,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-135,Seventh,Bisharp,135,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-136,Seventh,Guzzlord,136,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-137,Seventh,Alolan Sandshrew,137,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-138,Seventh,Alolan Sandslash,138,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-139,Seventh,Steelix,139,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-140,Seventh,Mawile,140,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-141,Seventh,Probopass,141,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-142,Seventh,Solgaleo,142,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-143,Seventh,Togepi & Cleffa & Igglybuff-GX,143,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-144,Seventh,Clefairy,144,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-145,Seventh,Alolan Ninetales,145,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-146,Seventh,Azurill,146,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-147,Seventh,Cottonee,147,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-148,Seventh,Whimsicott,148,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-149,Seventh,FlabÃ©bÃ©,149,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-150,Seventh,FlabÃ©bÃ©,150,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-151,Seventh,Floette,151,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-152,Seventh,Florges,152,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
sm12-153,Seventh,Swirlix,153,Pokémon,"{'unlimited': 'Legal', 'expanded': 'Legal'}"
